season,id_season,id_comp,start_date,end_date,name
2025/26,emdmtfr1v8rey2qru3xzfwges,2000000026,2025-08-23T00:00:00Z,2026-05-24T00:00:00Z,Serie A 2025/2026
2024/25,b25u56idqlgo8s1rahhltqd5g,2000000026,2024-08-17T00:00:00Z,2025-05-25T00:00:00Z,Serie A 2024/2025
2023/24,3r8v8kb4vebxrtcj5d7ofk1zo,2000000026,2023-08-19T00:00:00Z,2024-06-02T00:00:00Z,Serie A 2023/2024
2022/23,917vbkpe5rs8mnwskj4jz7ys,2000000026,2022-08-13T00:00:00Z,2023-06-11T00:00:00Z,Serie A 2022/2023
2021/22,400192537,2000000026,2021-08-21T00:00:00Z,2022-05-22T00:00:00Z,Serie A 2021/2022
2020/21,400140287,2000000026,2020-09-19T00:00:00Z,2021-05-23T00:00:00Z,2020/2021
