season,id_season,id_comp,start_date,end_date,name
2025/26,7ttpe5jzya3vjhjadiemjy7mc,2000001041,2025-07-10T00:00:00Z,2026-05-20T00:00:00Z,UEFA Europa League 2025/2026
2024/25,ejcp3vqc3ac7q66lowlv41ixg,2000001041,2024-07-11T00:00:00Z,2025-05-21T00:00:00Z,UEFA Europa League 2024/2025
2023/24,bctg6dnkles7ifr5yitpxkmxg,2000001041,2023-08-08T00:00:00Z,2024-05-22T00:00:00Z,UEFA Europa League 2023/2024
2022/23,c0ne08fv3r8wi4c08x3bvw0lw,2000001041,2022-08-04T00:00:00Z,2023-05-31T00:00:00Z,UEFA Europa League 2022/2023
2021,400192040,2000001041,2021-08-03T00:00:00Z,2022-05-18T00:00:00Z,2021
