season,id_season,id_comp,start_date,end_date,name
2025/26,7l4z25o4hc0fmj9rdspcisdn8,2000000033,2025-08-08T00:00:00Z,2026-05-16T00:00:00Z,Primeira Liga 2025/2026
2024/25,5fhu9jbajfxnsuu1x77033sic,2000000033,2024-08-09T00:00:00Z,2025-05-17T00:00:00Z,Primeira Liga 2024/2025
2023/24,6znnaol4m5m4nfb1x4g299lhw,2000000033,2023-08-11T00:00:00Z,2024-05-18T00:00:00Z,Primeira Liga 2023/2024
2022/23,6fdb784d9srg4anqx5ylvagpg,2000000033,2022-08-05T00:00:00Z,2023-05-27T00:00:00Z,Primeira Liga 2022/2023
2021/22,400188049,2000000033,2021-08-06T00:00:00Z,2022-05-15T00:00:00Z,2021/2022
2020/21,400138587,2000000033,2020-09-18T00:00:00Z,2021-05-19T00:00:00Z,2020/2021
