season,id_season,id_comp,start_date,end_date,name
2025/26,bfxnqtcsy92klp10rbwikb47o,2000000044,2025-08-23T00:00:00Z,2026-05-21T00:00:00Z,Super League 1 2025/2026
2024/25,1fuotjddn2coul6fady9lbu38,2000000044,2024-08-17T00:00:00Z,2025-05-22T00:00:00Z,Super League 1 2024/2025
2023/24,4kpbklc0otm41yfxxijt78kr8,2000000044,2023-08-18T00:00:00Z,2024-05-19T00:00:00Z,Super League 1 2023/2024
2022/23,4mw5ocie1drbzjdz0705t7uac,2000000044,2022-08-19T00:00:00Z,2023-05-14T00:00:00Z,Super League 1 2022/2023
2021/22,400195072,2000000044,2021-09-11T00:00:00Z,2022-05-17T00:00:00Z,2021/2022
2020/21,400140325,2000000044,2020-09-11T00:00:00Z,2021-05-19T00:00:00Z,2020/2021
