season,id_season,id_comp,start_date,end_date,name
2025/26,6ru2ri6bqeg9l7av4ppdpdx5g,2000000091,2025-08-28T00:00:00Z,2026-05-21T00:00:00Z,Saudi League 2025/2026
2024/25,cft78hoktv5hddrnbl5z4d0yc,2000000091,2024-08-22T00:00:00Z,2025-05-26T00:00:00Z,Saudi League 2024/2025
2023/24,8jrlomlpzrt4e327fxgdxwxec,2000000091,2023-08-11T00:00:00Z,2024-05-27T00:00:00Z,Saudi League 2023/2024
2022/23,dox62oj6vw1w67n476jb9fzf8,2000000091,2022-08-25T00:00:00Z,2023-05-31T00:00:00Z,Saudi League 2022/2023
2021/22,400193640,2000000091,2021-08-11T00:00:00Z,2022-06-27T00:00:00Z,2021/2022
2020/21,400146120,2000000091,2020-10-17T00:00:00Z,2021-05-30T00:00:00Z,2020/2021
