season,id_season,id_comp,start_date,end_date,name
2026,6bxydtby0dlb8mn1nb1h08iz8,2000000084,2026-02-06T00:00:00Z,2026-11-30T00:00:00Z,Liga AUF 2026
2025,1sy3nz08f7za3zwe6pvfdm710,2000000084,2025-01-31T00:00:00Z,2025-11-30T00:00:00Z,Liga AUF 2025
2024,9299xamvf12j53tgvtmfvmj9w,2000000084,2024-02-17T00:00:00Z,2024-12-02T00:00:00Z,Primera División 2024
2023,9gvhgou3hjulxcepzt61jonx0,2000000084,2023-02-04T00:00:00Z,2023-12-16T00:00:00Z,Primera División 2023
2022,400224492,2000000084,2022-02-05T00:00:00Z,2022-10-30T00:00:00Z,2022
