season,id_season,id_comp,start_date,end_date,name
2025/26,aouykkl1rt7zo06sg0kbzkbh0,2000000022,2025-08-08T00:00:00Z,2026-05-24T00:00:00Z,Eredivisie 2025/2026
2024/25,a5vwgkycmfxord0dj13qhwahg,2000000022,2024-08-09T00:00:00Z,2025-05-25T00:00:00Z,Eredivisie 2024/2025
2023/24,19x9mz32ti233f90h6htylf6c,2000000022,2023-08-11T00:00:00Z,2024-05-26T00:00:00Z,Eredivisie 2023/2024
2022/23,d1k1pqdg2yvw8e8my74yvrdw4,2000000022,2022-08-05T00:00:00Z,2023-06-11T00:00:00Z,Eredivisie 2022/2023
2021/22,400188915,2000000022,2021-08-13T00:00:00Z,2022-05-29T00:00:00Z,2021/2022
2020/21,400134416,2000000022,2020-09-12T00:00:00Z,2021-05-23T00:00:00Z,2020/2021
