season,id_season,id_comp,start_date,end_date,name
2025/26,1k92nlldzlroj6jv0hydepno4,2000000023,2025-07-25T00:00:00Z,2026-05-16T00:00:00Z,NB I 2025/2026
2024/25,ej5d3fjkob6u4jwt9uysuk5ck,2000000023,2024-07-26T00:00:00Z,2025-05-25T00:00:00Z,NB I 2024/2025
2023/24,2rxhactrfdzbz0b9lu2dsa4no,2000000023,2023-07-28T00:00:00Z,2024-05-19T00:00:00Z,NB I 2023/2024
2022/23,1ejzpb211ngj1on996sd5l53o,2000000023,2022-07-29T00:00:00Z,2023-05-28T00:00:00Z,NB I 2022/2023
2021/22,400184798,2000000023,2021-07-30T00:00:00Z,2022-05-15T00:00:00Z,2021/2022
