season,id_season,id_comp,start_date,end_date,name
2026/27,bakisqj15kviwhxxx3wr3rv9w,2000000085,2026-08-07T00:00:00Z,2027-06-06T00:00:00Z,J1 League 2026/2027
2025,1nc719gu65fdw6qfatwy1csus,2000000085,2025-02-14T00:00:00Z,2025-12-06T00:00:00Z,J1 League 2025
2024,2uwdznd3ybsmgybndt2aaq9sk,2000000085,2024-02-23T00:00:00Z,2024-12-08T00:00:00Z,J1 League 2024
2023,abo14219w3adrfkhv1uz8fq50,2000000085,2023-02-17T00:00:00Z,2023-12-03T00:00:00Z,J1 League 2023
2022,400220422,2000000085,2022-02-18T00:00:00Z,2022-11-05T00:00:00Z,2022
2021,400159824,2000000085,2021-02-26T00:00:00Z,2021-12-04T00:00:00Z,2021
