season,id_season,id_comp,start_date,end_date,name
2026,b99u9gpztyjs5u1i88z6qvg9g,2000000029,2026-04-04T00:00:00Z,2026-11-29T00:00:00Z,Allsvenskan 2026
2025,7nzwafv5w7z5tjzy2dsfkc26s,2000000029,2025-03-29T00:00:00Z,2025-11-09T00:00:00Z,Allsvenskan 2025
2024,2oresjnbghylrbm4dxtmjc6c4,2000000029,2024-03-30T00:00:00Z,2024-11-10T00:00:00Z,Allsvenskan 2024
2023,6zbcyt6sk9a391axx3yjbjeac,2000000029,2023-04-01T00:00:00Z,2023-11-12T00:00:00Z,Allsvenskan 2023
2022,400230501,2000000029,2022-04-02T00:00:00Z,2022-11-06T00:00:00Z,2022
2021,400169155,2000000029,2021-04-10T00:00:00Z,2021-12-04T00:00:00Z,2021
