season,id_season,id_comp,start_date,end_date,name
2025/26,7x2zp2hm4p6wuijwdw3h7a8t0,c7b8o53flg36wbuevfzy3lb10,2025-07-08T00:00:00Z,2026-05-27T00:00:00Z,UEFA Conference League 2025/2026
2024/25,cc4kfcd13e029cj3nawmm0hec,c7b8o53flg36wbuevfzy3lb10,2024-07-10T00:00:00Z,2025-05-28T00:00:00Z,UEFA Conference League 2024/2025
2023/24,3cbstblezc952hfrj9ov2gq38,c7b8o53flg36wbuevfzy3lb10,2023-07-12T00:00:00Z,2024-05-29T00:00:00Z,UEFA Conference League 2023/2024
2022/23,brfw50hvjpzsemavlgark8t90,c7b8o53flg36wbuevfzy3lb10,2022-07-05T00:00:00Z,2023-06-07T00:00:00Z,UEFA Europa Conference League 2022/2023
2021/22,kq8506uuyn3065k4fp8ni2vo,c7b8o53flg36wbuevfzy3lb10,2021-07-06T00:00:00Z,2022-05-25T00:00:00Z,UEFA Europa Conference League 2021/2022
