season,id_season,id_comp,start_date,end_date,name
2025/26,2bchmrj23l9u42d68ntcekob8,2000000019,2025-08-22T00:00:00Z,2026-05-16T00:00:00Z,Bundesliga 2025/2026
2024/25,73zebisnu1109jix9yoc09yc4,2000000019,2024-08-23T00:00:00Z,2025-05-17T00:00:00Z,Bundesliga 2024/2025
2023/24,9b9nvvpz477r8yrzmorx8w6qc,2000000019,2023-08-18T00:00:00Z,2024-05-18T00:00:00Z,Bundesliga 2023/2024
2022/23,eg8fn8zof4ps7z12vlxa6efx0,2000000019,2022-08-05T00:00:00Z,2023-05-27T00:00:00Z,Bundesliga 2022/2023
2021/22,400188850,2000000019,2021-08-13T00:00:00Z,2022-05-14T00:00:00Z,2021/2022
2020/21,400136282,2000000019,2020-09-18T00:00:00Z,2021-05-22T00:00:00Z,2020/2021
