season,slug
2024/2025,eng-premier-league-2024-2025
2023/2024,eng-premier-league-2023-2024
2022/2023,eng-premier-league-2022-2023
2021/2022,eng-premier-league-2021-2022
2020/2021,eng-premier-league-2020-2021
2019/2020,eng-premier-league-2019-2020
2018/2019,eng-premier-league-2018-2019
2017/2018,eng-premier-league-2017-2018
2016/2017,eng-premier-league-2016-2017
2015/2016,eng-premier-league-2015-2016
2014/2015,eng-premier-league-2014-2015
2013/2014,eng-premier-league-2013-2014
2012/2013,eng-premier-league-2012-2013
2011/2012,eng-premier-league-2011-2012
2010/2011,eng-premier-league-2010-2011
2009/2010,eng-premier-league-2009-2010
2008/2009,eng-premier-league-2008-2009
2007/2008,eng-premier-league-2007-2008
2006/2007,eng-premier-league-2006-2007
2005/2006,eng-premier-league-2005-2006
2004/2005,eng-premier-league-2004-2005
2003/2004,eng-premier-league-2003-2004
2002/2003,eng-premier-league-2002-2003
2001/2002,eng-premier-league-2001-2002
2000/2001,eng-premier-league-2000-2001
1999/2000,eng-premier-league-1999-2000
1998/1999,eng-premier-league-1998-1999
1997/1998,eng-premier-league-1997-1998
1996/1997,eng-premier-league-1996-1997
1995/1996,eng-premier-league-1995-1996
1994/1995,eng-premier-league-1994-1995
1993/1994,eng-premier-league-1993-1994
1992/1993,eng-premier-league-1992-1993
1991/1992,eng-premier-league-1991-1992
1990/1991,eng-premier-league-1990-1991
1989/1990,eng-premier-league-1989-1990
1988/1989,eng-premier-league-1988-1989
1987/1988,eng-premier-league-1987-1988
1986/1987,eng-premier-league-1986-1987
1985/1986,eng-premier-league-1985-1986
1984/1985,eng-premier-league-1984-1985
1983/1984,eng-premier-league-1983-1984
1982/1983,eng-premier-league-1982-1983
1981/1982,eng-premier-league-1981-1982
1980/1981,eng-premier-league-1980-1981
1979/1980,eng-premier-league-1979-1980
1978/1979,eng-premier-league-1978-1979
1977/1978,eng-premier-league-1977-1978
1976/1977,eng-premier-league-1976-1977
1975/1976,eng-premier-league-1975-1976
1974/1975,eng-premier-league-1974-1975
1973/1974,eng-premier-league-1973-1974
1972/1973,eng-premier-league-1972-1973
1971/1972,eng-premier-league-1971-1972
1970/1971,eng-premier-league-1970-1971
1969/1970,eng-premier-league-1969-1970
1968/1969,eng-premier-league-1968-1969
1967/1968,eng-premier-league-1967-1968
1966/1967,eng-premier-league-1966-1967
1965/1966,eng-premier-league-1965-1966
1964/1965,eng-premier-league-1964-1965
1963/1964,eng-premier-league-1963-1964
1962/1963,eng-premier-league-1962-1963
1961/1962,eng-premier-league-1961-1962
1960/1961,eng-premier-league-1960-1961
1959/1960,eng-premier-league-1959-1960
1958/1959,eng-premier-league-1958-1959
1957/1958,eng-premier-league-1957-1958
1956/1957,eng-premier-league-1956-1957
1955/1956,eng-premier-league-1955-1956
1954/1955,eng-premier-league-1954-1955
1953/1954,eng-premier-league-1953-1954
1952/1953,eng-premier-league-1952-1953
1951/1952,eng-premier-league-1951-1952
1950/1951,eng-premier-league-1950-1951
1949/1950,eng-premier-league-1949-1950
1948/1949,eng-premier-league-1948-1949
1947/1948,eng-premier-league-1947-1948
1946/1947,eng-premier-league-1946-1947
1938/1939,eng-premier-league-1938-1939
1937/1938,eng-premier-league-1937-1938
1936/1937,eng-premier-league-1936-1937
1935/1936,eng-premier-league-1935-1936
1934/1935,eng-premier-league-1934-1935
1933/1934,eng-premier-league-1933-1934
1932/1933,eng-premier-league-1932-1933
1931/1932,eng-premier-league-1931-1932
1930/1931,eng-premier-league-1930-1931
1929/1930,eng-premier-league-1929-1930
1928/1929,eng-premier-league-1928-1929
1927/1928,eng-premier-league-1927-1928
1926/1927,eng-premier-league-1926-1927
1925/1926,eng-premier-league-1925-1926
1924/1925,eng-premier-league-1924-1925
1923/1924,eng-premier-league-1923-1924
1922/1923,eng-premier-league-1922-1923
1921/1922,eng-premier-league-1921-1922
1920/1921,eng-premier-league-1920-1921
1919/1920,eng-premier-league-1919-1920
1914/1915,eng-premier-league-1914-1915
1913/1914,eng-premier-league-1913-1914
1912/1913,eng-premier-league-1912-1913
1911/1912,eng-premier-league-1911-1912
1910/1911,eng-premier-league-1910-1911
1909/1910,eng-premier-league-1909-1910
1908/1909,eng-premier-league-1908-1909
1907/1908,eng-premier-league-1907-1908
1906/1907,eng-premier-league-1906-1907
1905/1906,eng-premier-league-1905-1906
1904/1905,eng-premier-league-1904-1905
1903/1904,eng-premier-league-1903-1904
1902/1903,eng-premier-league-1902-1903
1901/1902,eng-premier-league-1901-1902
1900/1901,eng-premier-league-1900-1901
1899/1900,eng-premier-league-1899-1900
1898/1899,eng-premier-league-1898-1899
1897/1898,eng-premier-league-1897-1898
1896/1897,eng-premier-league-1896-1897
1895/1896,eng-premier-league-1895-1896
1894/1895,eng-premier-league-1894-1895
1893/1894,eng-premier-league-1893-1894
1892/1893,eng-premier-league-1892-1893
1891/1892,eng-premier-league-1891-1892
1890/1891,eng-premier-league-1890-1891
1889/1890,eng-premier-league-1889-1890
1888/1889,eng-premier-league-1888-1889
