season,slug
2024,bra-copa-do-brasil-2024
2023,bra-copa-do-brasil-2023
2022,bra-copa-do-brasil-2022
2021,bra-copa-do-brasil-2021
2020,bra-copa-do-brasil-2020
2019,bra-copa-do-brasil-2019
2018,bra-copa-do-brasil-2018
2017,bra-copa-do-brasil-2017
2016,bra-copa-do-brasil-2016
