season,slug
2024/2025,por-primeira-liga-2024-2025
2023/2024,por-primeira-liga-2023-2024
2022/2023,por-primeira-liga-2022-2023
2021/2022,por-primeira-liga-2021-2022
2020/2021,por-primeira-liga-2020-2021
2019/2020,por-primeira-liga-2019-2020
2018/2019,por-primeira-liga-2018-2019
2017/2018,por-primeira-liga-2017-2018
2016/2017,por-primeira-liga-2016-2017
2015/2016,por-primeira-liga-2015-2016
2014/2015,por-primeira-liga-2014-2015
2013/2014,por-primeira-liga-2013-2014
2012/2013,por-liga-zon-sagres-2012-2013
2011/2012,por-liga-zon-sagres-2011-2012
2010/2011,por-liga-sagres-2010-2011
2009/2010,por-liga-sagres-2009-2010
2008/2009,por-superliga-2008-2009
2007/2008,por-superliga-2007-2008
2006/2007,por-superliga-2006-2007
2005/2006,por-superliga-2005-2006
2004/2005,por-superliga-2004-2005
2003/2004,por-superliga-2003-2004
2002/2003,por-superliga-2002-2003
2001/2002,por-primeira-liga-2001-2002
2000/2001,por-primeira-liga-2000-2001
1999/2000,por-primeira-liga-1999-2000
1998/1999,por-primeira-liga-1998-1999
1997/1998,por-primeira-liga-1997-1998
1996/1997,por-primeira-liga-1996-1997
1995/1996,por-primeira-liga-1995-1996
1994/1995,por-primeira-liga-1994-1995
1993/1994,por-primeira-liga-1993-1994
1992/1993,por-primeira-liga-1992-1993
1991/1992,por-primeira-liga-1991-1992
1990/1991,por-primeira-liga-1990-1991
1989/1990,por-primeira-liga-1989-1990
1988/1989,por-primeira-liga-1988-1989
1987/1988,por-primeira-liga-1987-1988
1986/1987,por-primeira-liga-1986-1987
1985/1986,por-primeira-liga-1985-1986
1984/1985,por-primeira-liga-1984-1985
1983/1984,por-primeira-liga-1983-1984
1982/1983,por-primeira-liga-1982-1983
1981/1982,por-primeira-liga-1981-1982
1980/1981,por-primeira-liga-1980-1981
1979/1980,por-primeira-liga-1979-1980
1978/1979,por-primeira-liga-1978-1979
1977/1978,por-primeira-liga-1977-1978
1976/1977,por-primeira-liga-1976-1977
1975/1976,por-primeira-liga-1975-1976
1974/1975,por-primeira-liga-1974-1975
1973/1974,por-primeira-liga-1973-1974
1972/1973,por-primeira-liga-1972-1973
1971/1972,por-primeira-liga-1971-1972
1970/1971,por-primeira-liga-1970-1971
1969/1970,por-primeira-liga-1969-1970
1968/1969,por-primeira-liga-1968-1969
1967/1968,por-primeira-liga-1967-1968
1966/1967,por-primeira-liga-1966-1967
1965/1966,por-primeira-liga-1965-1966
1964/1965,por-primeira-liga-1964-1965
1963/1964,por-primeira-liga-1963-1964
1962/1963,por-primeira-liga-1962-1963
1961/1962,por-primeira-liga-1961-1962
1960/1961,por-primeira-liga-1960-1961
1959/1960,por-primeira-liga-1959-1960
1958/1959,por-primeira-liga-1958-1959
1957/1958,por-primeira-liga-1957-1958
1956/1957,por-primeira-liga-1956-1957
1955/1956,por-primeira-liga-1955-1956
