season,slug
2024/2025,ned-eredivisie-2024-2025
2023/2024,ned-eredivisie-2023-2024
2022/2023,ned-eredivisie-2022-2023
2021/2022,ned-eredivisie-2021-2022
2020/2021,ned-eredivisie-2020-2021
2019/2020,ned-eredivisie-2019-2020
2018/2019,ned-eredivisie-2018-2019
2017/2018,ned-eredivisie-2017-2018
2016/2017,ned-eredivisie-2016-2017
2015/2016,ned-eredivisie-2015-2016
2014/2015,ned-eredivisie-2014-2015
2013/2014,ned-eredivisie-2013-2014
2012/2013,ned-eredivisie-2012-2013
2011/2012,ned-eredivisie-2011-2012
2010/2011,ned-eredivisie-2010-2011
2009/2010,ned-eredivisie-2009-2010
2008/2009,ned-eredivisie-2008-2009
2007/2008,ned-eredivisie-2007-2008
2006/2007,ned-eredivisie-2006-2007
2005/2006,ned-eredivisie-2005-2006
2004/2005,ned-eredivisie-2004-2005
2003/2004,ned-eredivisie-2003-2004
2002/2003,ned-eredivisie-2002-2003
2001/2002,ned-eredivisie-2001-2002
2000/2001,ned-eredivisie-2000-2001
1999/2000,ned-eredivisie-1999-2000
1998/1999,ned-eredivisie-1998-1999
1997/1998,ned-eredivisie-1997-1998
1996/1997,ned-eredivisie-1996-1997
1995/1996,ned-eredivisie-1995-1996
1994/1995,ned-eredivisie-1994-1995
1993/1994,ned-eredivisie-1993-1994
1992/1993,ned-eredivisie-1992-1993
1991/1992,ned-eredivisie-1991-1992
1990/1991,ned-eredivisie-1990-1991
1989/1990,ned-eredivisie-1989-1990
1988/1989,ned-eredivisie-1988-1989
1987/1988,ned-eredivisie-1987-1988
1986/1987,ned-eredivisie-1986-1987
1985/1986,ned-eredivisie-1985-1986
1984/1985,ned-eredivisie-1984-1985
1983/1984,ned-eredivisie-1983-1984
1982/1983,ned-eredivisie-1982-1983
1981/1982,ned-eredivisie-1981-1982
1980/1981,ned-eredivisie-1980-1981
1979/1980,ned-eredivisie-1979-1980
1978/1979,ned-eredivisie-1978-1979
1977/1978,ned-eredivisie-1977-1978
1976/1977,ned-eredivisie-1976-1977
1975/1976,ned-eredivisie-1975-1976
1974/1975,ned-eredivisie-1974-1975
1973/1974,ned-eredivisie-1973-1974
1972/1973,ned-eredivisie-1972-1973
1971/1972,ned-eredivisie-1971-1972
1970/1971,ned-eredivisie-1970-1971
1969/1970,ned-eredivisie-1969-1970
1968/1969,ned-eredivisie-1968-1969
1967/1968,ned-eredivisie-1967-1968
1966/1967,ned-eredivisie-1966-1967
1965/1966,ned-eredivisie-1965-1966
1964/1965,ned-eredivisie-1964-1965
1963/1964,ned-eredivisie-1963-1964
1962/1963,ned-eredivisie-1962-1963
1961/1962,ned-eredivisie-1961-1962
1960/1961,ned-eredivisie-1960-1961
1959/1960,ned-eredivisie-1959-1960
1958/1959,ned-eredivisie-1958-1959
1957/1958,ned-eredivisie-1957-1958
1956/1957,ned-eredivisie-1956-1957
