season,slug
2024/2025,sui-challenge-league-2024-2025
2023/2024,sui-challenge-league-2023-2024
2022/2023,sui-challenge-league-2022-2023
2021/2022,sui-challenge-league-2021-2022
2020/2021,sui-challenge-league-2020-2021
2019/2020,sui-challenge-league-2019-2020
2018/2019,sui-challenge-league-2018-2019
2017/2018,sui-challenge-league-2017-2018
2016/2017,sui-challenge-league-2016-2017
2015/2016,sui-challenge-league-2015-2016
2014/2015,sui-challenge-league-2014-2015
2013/2014,sui-challenge-league-2013-2014
2012/2013,sui-challenge-league-2012-2013
2011/2012,sui-challenge-league-2011-2012
2010/2011,sui-challenge-league-2010-2011
2009/2010,sui-challenge-league-2009-2010
2008/2009,sui-challenge-league-2008-2009
2007/2008,sui-challenge-league-2007-2008
2006/2007,sui-challenge-league-2006-2007
2005/2006,sui-challenge-league-2005-2006
2004/2005,sui-challenge-league-2004-2005
2003/2004,sui-challenge-league-2003-2004
