season,slug
2023/2024 Playoffs Filiales,mex-lp-serie-a-2023-2024-playoffs-filiales
2023/2024 Playoffs,mex-lp-serie-a-2023-2024-playoffs
2023/2024 Grupo B,mex-lp-serie-a-2023-2024-grupo-b
2023/2024 Grupo A,mex-lp-serie-a-2023-2024-grupo-a
2022/2023 Gran Final,mex-lp-serie-a-2022-2023-gran-final
2022/2023 Clausura Playoffs Filiales,mex-lp-serie-a-2022-2023-clausura-playoffs-filiales
2022/2023 Clausura Playoffs,mex-lp-serie-a-2022-2023-clausura-playoffs
2022/2023 Clausura Grupo C,mex-lp-serie-a-2022-2023-clausura-grupo-c
2022/2023 Clausura Grupo B,mex-lp-serie-a-2022-2023-clausura-grupo-b
2022/2023 Clausura Grupo A,mex-lp-serie-a-2022-2023-clausura-grupo-a
2022/2023 Apertura Playoffs Filiales,mex-lp-serie-a-2022-2023-apertura-playoffs-filiales
2022/2023 Apertura Playoffs,mex-lp-serie-a-2022-2023-apertura-playoffs
2022/2023 Apertura Grupo C,mex-lp-serie-a-2022-2023-apertura-grupo-c
2022/2023 Apertura Grupo B,mex-lp-serie-a-2022-2023-apertura-grupo-b
2022/2023 Apertura Grupo A,mex-lp-serie-a-2022-2023-apertura-grupo-a
2021/2022 Gran Final,mex-lp-serie-a-2021-2022-gran-final
2021/2022 Clausura Playoffs,mex-lp-serie-a-2021-2022-clausura-playoffs
2021/2022 Clausura Grupo B,mex-lp-serie-a-2021-2022-clausura-grupo-b
2021/2022 Clausura Grupo A,mex-lp-serie-a-2021-2022-clausura-grupo-a
2021/2022 Apertura Playoffs,mex-lp-serie-a-2021-2022-apertura-playoffs
2021/2022 Apertura Grupo B,mex-serie-a-2021-2022-apertura-grupo-b
2021/2022 Apertura Grupo A,mex-serie-a-2021-2022-apertura-grupo-a
2020/2021 Grupo B,mex-premier-de-ascenso-2020-2021-grupo-b
2020/2021 Grupo A,mex-premier-de-ascenso-2020-2021-grupo-a
2020/2021 Fase Final,mex-premier-de-ascenso-2020-2021-fase-final
2019/2020,mex-premier-de-ascenso-2019-2020
2018/2019 Liguilla Filiales,mex-premier-de-ascenso-2018-2019-liguilla-filiales
2018/2019 Liguilla,mex-premier-de-ascenso-2018-2019-liguilla
2018/2019,mex-premier-de-ascenso-2018-2019
2017/2018 Final,mex-premier-de-ascenso-2017-2018-final
2017/2018 Clausura Liguilla Fi,mex-premier-de-ascenso-2017-2018-clausura-liguilla-fi
2017/2018 Clausura Liguilla,mex-premier-de-ascenso-2017-2018-clausura-liguilla
2017/2018 Clausura,mex-premier-de-ascenso-2017-2018-clausura
2017/2018 Apertura Liguilla Fi,mex-premier-de-ascenso-2017-2018-apertura-liguilla-fi
2017/2018 Apertura Liguilla,mex-premier-de-ascenso-2017-2018-apertura-liguilla
2017/2018 Apertura,mex-premier-de-ascenso-2017-2018-apertura
2016/2017 Clausura Liguilla Fi,mex-premier-de-ascenso-2016-2017-clausura-liguilla-fi
2016/2017 Clausura Liguilla,mex-premier-de-ascenso-2016-2017-clausura-liguilla
2016/2017 Clausura,mex-premier-de-ascenso-2016-2017-clausura
2016/2017 Apertura Liguilla Fi,mex-premier-de-ascenso-2016-2017-apertura-liguilla-fi
2016/2017 Apertura Liguilla,mex-premier-de-ascenso-2016-2017-apertura-liguilla
2016/2017 Apertura,mex-premier-de-ascenso-2016-2017-apertura
