season,slug
2019/2020,mex-copa-mx-2019-2020
2018/2019 Clausura,mex-copa-mx-2018-2019-clausura
2018/2019 Apertura,mex-copa-mx-2018-2019-apertura
2017/2018 Clausura,mex-copa-mx-2017-2018-clausura
2017/2018 Apertura,mex-copa-mx-2017-2018-apertura
2016/2017 Clausura,mex-copa-mx-2016-2017-clausura
2016/2017 Apertura,mex-copa-mx-2016-2017-apertura
2015/2016 Clausura,mex-copa-mx-2015-2016-clausura
2015/2016 Apertura,mex-copa-mx-2015-2016-apertura
2014/2015 Clausura,mex-pokal-2014-2015-clausura
