season,id_season,id_comp,start_date,end_date,name
2025/26,3d2poti0i8juagvt96dsns6c4,2000000003,2025-08-09T00:00:00Z,2026-05-12T00:00:00Z,Premiership 2025/2026
2024/25,eqdejk39jwn7g35j0dnesls7o,2000000003,2024-08-09T00:00:00Z,2025-05-11T00:00:00Z,Premiership 2024/2025
2023/24,eod3tb5q6t6fegoorhk64nrbo,2000000003,2023-08-04T00:00:00Z,2024-05-06T00:00:00Z,Premiership 2023/2024
2022/23,9e2afbblskgq5jtlhqjsk27f8,2000000003,2022-08-12T00:00:00Z,2023-05-13T00:00:00Z,Premiership 2022/2023
2021/22,78xagble45jaqivy084a35xxw,2000000003,2021-08-27T00:00:00Z,2022-05-13T00:00:00Z,Premiership 2021/2022
