season,id_season,id_comp,start_date,end_date,name
2025/26,3ghh5adz62ws55se0snozmej8,2000000030,2025-07-18T00:00:00Z,2026-05-23T00:00:00Z,Ekstraklasa 2025/2026
2024/25,18h2pva09qsgp7eu1en46pzis,2000000030,2024-07-19T00:00:00Z,2025-05-24T00:00:00Z,Ekstraklasa 2024/2025
2023/24,c668b1tah102am9uajie3026s,2000000030,2023-07-21T00:00:00Z,2024-05-25T00:00:00Z,Ekstraklasa 2023/2024
2022/23,400244194,2000000030,2022-07-15T00:00:00Z,2023-05-27T00:00:00Z,2022/2023
2021/22,400181622,2000000030,2021-07-23T00:00:00Z,2022-05-21T00:00:00Z,Ekstraklasa 2021/2022
