season,id_season,id_comp,start_date,end_date,name
2025/26,d3y7p0y4366q5chknrlo1t34k,486rhdgz7yc0sygziht7hje65,2025-08-15T00:00:00Z,2026-05-23T00:00:00Z,DFB Pokal 2025/2026
2024/25,1v1vssqcen1viky2el7ka2sd0,486rhdgz7yc0sygziht7hje65,2024-08-16T00:00:00Z,2025-05-24T00:00:00Z,DFB Pokal 2024/2025
2023/24,8p6h3dooygr9szojcajkfxhjo,486rhdgz7yc0sygziht7hje65,2023-08-11T00:00:00Z,2024-05-25T00:00:00Z,DFB Pokal 2023/2024
2022/23,6tz3d3652bkpsuzxsr087yeqc,486rhdgz7yc0sygziht7hje65,2022-07-29T00:00:00Z,2023-06-03T00:00:00Z,DFB Pokal 2022/2023
2021/22,26ndlgpcxok48kmz9a48o85jo,486rhdgz7yc0sygziht7hje65,2021-08-06T00:00:00Z,2022-05-21T00:00:00Z,DFB Pokal 2021/2022
