season,id_season,id_comp,start_date,end_date,name
2025/26,461lceqlslg7w32yc4w0ogems,2hj3286pqov1g1g59k2t2qcgm,2025-08-01T00:00:00Z,2026-05-16T00:00:00Z,FA Cup 2025/2026
2024/25,7tzwu97mwe06d11vihn0ddx5g,2hj3286pqov1g1g59k2t2qcgm,2024-08-02T00:00:00Z,2025-05-17T00:00:00Z,FA Cup 2024/2025
2023/24,ngog5fjvpymy03nta4ilshsk,2hj3286pqov1g1g59k2t2qcgm,2023-08-04T00:00:00Z,2024-05-25T00:00:00Z,FA Cup 2023/2024
2022/23,7rvthl62mwer3tnrcifm8mrro,2hj3286pqov1g1g59k2t2qcgm,2022-08-05T00:00:00Z,2023-06-03T00:00:00Z,FA Cup 2022/2023
2021/22,cpgslfr5gip8idsz9nh0qewic,2hj3286pqov1g1g59k2t2qcgm,2021-08-06T00:00:00Z,2022-05-14T00:00:00Z,FA Cup 2021/2022
