season,id_season,id_comp,start_date,end_date,name
2025/26,1j1hu287fsmud31lkia4vj384,2000000137,2025-08-23T00:00:00Z,2026-05-23T00:00:00Z,Ligat Ha'al 2025/2026
2024/25,4k1gvdn2fb4n1pirpjoyaeolw,2000000137,2024-08-24T00:00:00Z,2025-05-24T00:00:00Z,Ligat Ha'al 2024/2025
2023/24,so4079j5fk43msr0ivwnmzv8,2000000137,2023-08-26T00:00:00Z,2024-05-25T00:00:00Z,Ligat Ha'al 2023/2024
2022/23,coj89rsd5o5ncrmgb486wob2s,2000000137,2022-08-20T00:00:00Z,2023-05-20T00:00:00Z,Ligat Ha'al 2022/2023
2021/22,400194260,2000000137,2021-08-28T00:00:00Z,2022-05-21T00:00:00Z,Ligat Ha'al 2021/2022
